date,Pixel16080472,Pixel16080473,Pixel16200472,Pixel16110473,Pixel16140473,Pixel16170473,Pixel16050472,Pixel16140476,Pixel16110476,Pixel16140475,Pixel16200473,Pixel16110474,Pixel16080474,Pixel16200474,Pixel16230474,Pixel16110475,Pixel16080475,Pixel16170476,Pixel16170475,Pixel16140477,Pixel16170474,Pixel16200475,Pixel16080476,Pixel16140474,Pixel16230472,Pixel16050473
08-Jul-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-Jul-04,0,0,0,0,0,0,0,0,0,0,1.301353368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-Jul-04,6.813021192,6.159544944,7.087157256,6.355900536,6.507262224,6.37465668,6.681463488,5.283784392,6.015005352,8.030812752,6.654325248,6.089456328,5.818514952,5.728829376,5.59343076,7.764381408,7.931417232,5.40623616,5.1876222,5.382179976,5.992831704,4.868458632,7.631318808,5.659974216,8.204128512,5.851809744
11-Jul-04,3.32271552,4.58555532,4.939408056,5.141174904,4.711718208,3.99009168,3.141056664,3.820237032,3.696617952,8.435951472,4.64234268,4.562775504,4.075595496,3.984505176,8.675703768,8.024755944,7.208755728,3.879524592,7.23886944,3.732503064,3.457344528,9.36703992,3.792421464,4.348292112,5.415133944,3.626159904
12-Jul-04,1.64456856,1.26348924,0.562477416,0.48584796,0.62298984,0.325348728,2.625846144,0.113241312,0.145292328,0.112346976,0.231476088,0.41723232,0.5784174,0.108129696,0.171574728,0.328656072,0.542657592,0.108327216,0.393451848,0.065144688,0.713324736,0.197956104,0.2746218,0.545343216,0.846608352,2.443290168
13-Jul-04,1.333743,1.109982312,2.270288592,0.954458088,1.306368816,2.4838668,0.737160984,2.34401412,2.562158712,1.391327616,3.32870508,1.287109416,0.848348208,3.189772008,1.717804488,1.808729064,1.40152932,2.255088504,2.622422928,2.600709744,3.299914248,4.757631888,3.318231216,1.33326156,1.931776104,0.930373008
14-Jul-04,0.461209824,1.434848784,0.911756256,0.180731568,0.969984768,0.372162384,0.07780092,0.440264304,0.472269648,0.373994496,0.428000184,0.225875784,0.087226632,0.626157576,0.542264376,0.314165088,0.259891536,0.404523648,0.38590824,0.602138256,0.42781524,0.558811296,0.193668216,0.669983448,0.439265688,0.342474048
15-Jul-04,7.876335384,7.185269592,11.15822626,8.052576552,8.592085368,9.718651056,6.897366288,8.365616088,7.486855752,8.050808424,10.9944191,7.616719728,6.756716256,10.28265382,13.13276482,7.137037032,6.295369872,7.429686792,8.974060536,6.691476336,9.220313784,9.61872696,5.975907336,8.528321016,15.30158472,6.154961592
16-Jul-04,1.8219906,0.880241016,1.653386952,1.696837296,1.309468392,0.714162912,1.626601152,1.495553616,1.124693424,1.277314416,1.360443504,1.709567784,1.4638002,2.694753,2.720771856,2.23594344,1.944213336,1.895237616,1.72391652,0.663159816,1.33368828,1.747888152,1.676645448,1.178920728,2.637344592,1.143112968
17-Jul-04,21.96432209,14.99797582,16.20072413,25.98673726,26.51838398,24.35641478,19.64318419,36.61918831,15.94816159,26.96460629,16.55392742,32.6447153,20.86101581,19.37237834,17.13460207,30.17294026,24.96053124,32.29732418,20.0246358,17.86135054,23.97846079,15.79110574,17.30449248,33.7722845,14.00128555,17.2097411
18-Jul-04,7.73842764,8.817302952,7.590924024,1.184617464,2.694802344,5.061026208,10.5921793,7.864655976,11.08272098,3.762879264,9.542822592,0.016882824,7.045891296,8.80276824,6.818156712,1.626852936,6.108301152,8.760746232,8.594310528,10.45990205,5.558734056,9.76657032,11.4026885,0.01592412,7.436473128,12.0594864
19-Jul-04,0,0,0.175668768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392439504,0
20-Jul-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-Jul-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Jul-04,0,0,0,0,0,0,0,0,0,0,0,1.679730168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-Jul-04,0.40880568,0.884507856,1.499565312,0.967790448,1.045443456,1.147320528,0.264304056,0.906243864,0.793084416,1.200588408,1.354554168,0.980540688,1.01814204,1.397670864,1.893236688,1.03925496,0.659334144,0.967153248,1.349060304,0.770237712,1.33752564,1.308564936,0.549865632,1.245008568,1.596051864,1.26541704
24-Jul-04,0.546885336,0.780351888,1.214172816,0.472305936,1.114975416,1.43933844,0.617084112,3.163267488,0.63679464,0.93892068,1.272258288,0.483346008,0.550821264,1.049885448,0.749581176,0.674082936,0.622913304,2.45753808,0.876385416,1.96629756,0.946095768,2.399307312,1.366538112,0.87132768,1.29325668,0.581681952
25-Jul-04,7.266009816,6.026494512,3.025414824,6.610095984,5.560849776,3.047189352,7.000925304,6.715908768,7.976115,6.475971216,2.463222384,6.618809928,7.749042744,3.08524848,2.349362256,8.20415568,11.26278521,7.679352528,5.095121376,5.987779848,3.7766472,4.049692872,8.08146144,5.965170984,2.849465664,6.114601128
26-Jul-04,0.955852296,0.960062472,2.16302472,1.805794896,2.104782888,1.604466144,0.95907132,2.643241704,4.14828336,1.811142144,2.575939008,2.014355592,1.223627496,2.01777024,2.925158856,2.079308856,1.568282424,1.952229912,4.369283784,3.449346888,2.261398488,2.690147448,2.778937344,1.705901928,3.75106608,0.871943136
27-Jul-04,0.405018696,0.747162408,2.02242672,0.99546048,0.884964024,1.382541696,0.214515864,1.267369872,1.483709688,1.475458512,1.547781048,1.437536544,1.051962096,1.751179392,3.1796286,1.898178048,1.566768936,1.104181488,1.020533496,1.781611752,1.25240628,1.322266272,1.227561864,1.537508904,3.084204192,0.73108716
28-Jul-04,0.580312272,0.330269496,0.21005652,0,1.030232448,0.207002712,0.37087752,0.224508432,0.04415568,0.151914048,0,0,0,0,0,0.10744104,0,0,0.172594128,0,0.320787096,0,0,0.300008688,0,0
29-Jul-04,0.160520928,0.05146128,0.48982344,0.10636152,0.193099848,0.386177664,0.638047224,0.089149728,0.357246408,1.250506104,0.488973,0.495762024,0.067109736,0.585395832,0.676286424,0.53785152,0.371787144,0.198053088,0.273974808,0.081956688,0.383089536,0.417552216,0.293405448,0.272431776,0.595380048,0.129749184
30-Jul-04,0,0.339978312,1.062442224,0,0,0.351172512,0,0,0,0,0.224980752,0.25319136,0.333342216,0.220813968,0.398619408,0,0,0.0932964,0,0.066755232,0,0.186668496,0,0.349483848,0.415086408,0
31-Jul-04,1.341842304,0.770936424,0.645043512,0,0.108366,0.106843056,1.067525544,0,0,0,0.094428624,0,0.755888352,0.092679768,0.051800424,0,0.0886326,0,0.43017996,0,0.614482728,0.078348264,0,0.516892392,0.053940312,0.206969496
01-Aug-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-Aug-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Aug-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-Aug-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-Aug-04,4.437640776,4.384004472,1.926113064,4.96473384,2.107237464,2.041393872,2.669500704,2.966889384,2.846918112,1.784882784,6.090265992,4.849550496,5.095994712,6.002336016,2.551542336,9.151103496,29.56394292,1.7604618,1.85738844,3.031702632,2.121227688,5.244099864,2.136286848,2.0724408,2.305935504,5.093475936
06-Aug-04,13.18229914,9.842993256,6.715113408,10.26196574,8.146501776,7.895832528,9.650761848,6.867895608,6.98296308,7.460949192,5.962215552,9.983458752,9.472902048,6.10138536,4.113393912,8.43335652,8.384280672,5.911341912,6.17342592,4.809534432,7.468044528,5.235041856,9.31408668,8.143293864,6.50676084,9.907009368
07-Aug-04,2.189004768,1.924151112,2.127047352,1.592413728,1.652109144,1.7057814,3.538079376,2.191107096,3.229179744,1.880785176,2.771843424,2.067038832,2.216512272,2.390435088,2.645659272,2.238796416,3.314858448,3.424313664,2.341675584,2.631517224,1.481254488,2.696577432,3.696887256,2.141629104,1.727709888,3.175374984
08-Aug-04,0.878678352,1.105632576,2.215741032,1.092592752,0.900923064,1.415763072,0,2.511758208,3.507654552,1.077919176,1.47591216,0.873058776,0.922344096,1.47132324,2.040788064,0.9143292,0.761237832,2.06744652,0.826816584,1.134528456,1.07622876,1.029782208,4.075832952,0.823635672,3.347968344,0
09-Aug-04,0,0.54812064,0,0,0,0,0,0,0,0,0,0,0.552062184,0,0,0,0,0,0,0,0,0,0,0,0,0.442388232
10-Aug-04,0.070541856,0.067575576,0.03952932,0.742941096,0.108776736,0.04055148,0.098607456,0.08475672,0.084376536,0.090611664,0.03820476,0.066652992,0.106138416,0.099862896,0.154872648,0.09047424,0.089373384,0.08398344,0.089933328,0.036088752,0.106034856,0.084380616,0.081249264,0.106791816,0.055765656,0.052905168
11-Aug-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-Aug-04,0,0,0.027141672,0,0,0,0,0.08542092,0.083116296,0.052247904,0.027853032,0.010187064,0,0.032282256,0.04003548,0.050776032,0.039043104,0.08728572,0.054011448,0.108993648,0.02133948,0.068263008,0.064136472,0.010488768,0.035346816,0
13-Aug-04,0,0,0.025686312,0,0,0,0,0.160870272,0.653381376,0.109121472,0.058171992,0,0,0.067422576,0.175777176,0.0480534,0.036949584,0.164382144,0.112804728,0.205263984,0.01024332,0.1425696,0.0870486,0,0.139204728,0
14-Aug-04,2.276682264,2.24299068,1.857918072,2.490187704,2.680384392,2.90974116,1.927987392,3.465734832,4.010699976,3.262751688,2.353533624,2.509354584,3.736410504,2.768731704,2.2377144,3.034189584,2.598676968,3.810342912,3.0706848,4.857990864,2.798574336,3.097665672,3.470627184,2.717745072,1.43078148,1.633708824
15-Aug-04,0.52199448,0.488332104,0.546349392,0.623250744,0.677384904,0.416273352,0.4613082,0.789793704,0.688271424,0.703061424,0.767866632,0.58353804,0.502096248,0.883314192,0.593865072,0.841985376,0.513237912,0.78684648,1.63673616,0.898198656,0.869037072,1.491524568,0.694756776,0.731002368,0.249779256,0.753541152
16-Aug-04,6.194686176,5.326178664,4.509421704,2.114355672,2.160729288,2.941416792,6.112737888,3.946717848,3.62641848,4.24463832,3.298460472,3.64013064,5.24819256,1.800215712,3.977088696,4.755548352,3.7835058,3.734394912,3.611863368,4.355987184,1.819192704,2.937152256,4.002148032,4.080218904,6.791657928,5.500190016
17-Aug-04,8.666911848,9.962689152,9.941255808,8.62834524,10.47038556,10.32651473,8.661502368,11.33643079,12.14045477,8.976039648,10.59552526,8.010688296,8.787996048,10.60517837,11.35159135,8.274519672,8.826108456,9.42362808,8.92332672,9.249656448,10.67765165,23.15613557,9.711695904,9.995333424,9.843055488,8.836659912
18-Aug-04,6.120871776,6.061024896,6.353226912,6.141687144,6.114166968,5.312022696,5.681666496,12.28145743,17.43148327,7.242493632,5.458820352,7.421602968,6.618661176,4.782609336,5.8393464,8.544735432,7.71836328,10.1564741,6.190233696,8.901089424,5.705950488,5.244777192,12.08159208,7.214819664,6.922435992,5.675102232
19-Aug-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013741848,0
20-Aug-04,0.176097216,0.1525494,0.286659408,0.17765952,0.200826792,0.2315106,0.25964664,0.106073832,0.105339816,0.168626088,0.301859232,0.167631792,0.158231064,0.2993088,0.419315904,0.142839648,0.116112768,0.146075328,0.194716488,0.09773976,0.234512064,0.255149184,0.101145744,0.188638824,0.434174592,0.274016424
21-Aug-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-Aug-04,1.239618744,0.946617912,0,0.781319808,2.223346536,1.998109824,1.684060152,7.585118304,4.816228512,5.843955528,0.347089992,2.653488288,1.02922968,2.061371688,3.45925248,7.21257948,2.182950144,9.45214248,5.799269208,8.072336904,4.34801352,3.948504576,0.977950296,3.701383344,0.281699208,1.983889824
23-Aug-04,6.90799428,10.23603343,5.203562016,6.228371856,5.730723384,4.547662848,5.293482552,3.437484384,3.143957016,5.192789544,4.846096872,4.767565368,5.638276224,5.674891944,8.140407792,4.920037872,4.67002524,3.554265624,6.060555696,3.097548,5.59643484,5.16218484,4.569295056,5.473978752,8.007098448,5.331238392
24-Aug-04,5.89137804,6.6725514,0.72998508,4.209321864,2.557480392,1.15571604,5.022858744,12.62599039,4.062814944,18.66593028,0.781369512,5.3683716,6.93842268,1.734787872,0.651010704,8.451380976,6.484356168,4.090781088,5.132935512,4.539124848,0.827104296,5.321710824,5.656014552,1.896822984,0.896248872,6.611375568
25-Aug-04,8.248058088,7.576991568,5.582515944,7.937236536,6.038611656,5.321663616,7.556107512,6.106317768,8.238165384,5.184139248,5.423699136,6.605531928,6.836867088,5.5722084,5.637684336,6.45731664,6.52819704,5.829792744,6.052347432,5.565222864,5.665675152,5.744397288,7.3705194,5.52884388,4.884355176,7.008567816
26-Aug-04,1.823849376,1.902007344,2.587723368,2.06956548,2.248665504,2.094083016,1.87509816,2.610733152,2.002133664,3.751397976,2.688147072,2.185595688,2.063706288,2.6935476,2.982052632,2.40024216,2.15186244,2.93576556,3.81623124,2.141760696,2.269206576,3.820254216,1.576524144,2.694322416,3.945197232,1.53331644
27-Aug-04,1.164427584,0.273181944,0.157379448,0.237418032,0.448625784,0.423211416,0.79781208,0.265342392,0.953545416,0.211712544,0.2695566,0.283330488,0.3671328,1.005236064,0.65350392,0.213408432,0.072739632,0.377789136,0.27039768,0.428247168,0.323035128,0.292566024,1.320097272,0.328327848,0.435129624,0.50738064
28-Aug-04,1.88107896,1.388842368,1.413644664,0.944964936,0.28430544,1.85137332,2.693263104,1.989331848,2.621605224,1.337866176,2.438308056,0.183616056,0.493750056,3.184018488,5.077958832,1.127449224,1.250587296,1.829947464,0.675529896,2.625406632,1.938821016,3.821720832,1.852259688,0.423574584,1.444039824,1.087232256
29-Aug-04,21.55058527,23.4879899,25.60482502,18.44277478,23.58485986,22.39120387,20.08675433,15.2000699,17.32733489,19.89073277,25.62331296,20.79215527,19.80302095,20.78978347,21.50360585,19.12960339,17.27096844,15.73416281,18.28644706,13.3709407,20.27867746,17.09777498,19.21481038,23.36158562,31.44404126,17.92283534
30-Aug-04,11.17579366,11.94133759,17.31081247,17.38208054,16.56140184,17.3924489,12.82171296,22.59200335,19.04588414,18.77293253,17.20152139,17.65981006,17.68400287,20.46342372,21.6293664,19.66414975,20.44019938,22.90303658,20.96305274,23.69505214,18.08871173,23.38866091,17.99556113,16.5082469,17.366076,16.67817737
31-Aug-04,0.328146168,0.187268424,0.140102136,0.224161128,0.36495624,0.529125768,0.20110188,1.517456712,1.712998152,0.4483962,0.21500136,1.127522616,0.15874668,0.45458556,0.145637064,0.720131592,1.293980232,1.899837792,1.73262924,0.56435988,0.552015648,0.327966288,2.252724048,0.551030424,0,0.398962272
01-Sep-04,1.12593108,0.850194816,1.280756424,0.8894316,0.971387472,0.860799096,1.496067432,0.562272456,0.396655536,0.352684608,0.660819936,0.583338696,0.699940776,0.594257232,0.64060476,0.505655688,0.506391456,1.272500304,0.918175488,0.998301216,0.346668816,1.9953264,0.362348256,0.629907672,1.039247016,0.79609188
02-Sep-04,10.15797257,10.19566298,9.44865204,9.105247728,10.49865245,10.00356389,9.571518648,6.641537904,13.69035386,7.222033728,9.749984256,9.346517088,11.23773622,7.774879224,5.455577376,7.128478296,19.70740985,3.882243264,5.02573944,6.183888672,9.803357352,6.019917,13.22573232,8.093769552,10.14148666,9.964957944
03-Sep-04,12.03808738,12.0609913,13.7466731,13.21918488,13.49332238,13.69010496,11.09926056,16.64206982,16.53222228,15.14715814,13.3247323,14.03147364,12.01871681,13.35215093,14.87725068,14.10013675,12.07454539,16.74783468,14.83388902,16.83487272,13.93110466,15.59034348,15.1746683,14.79348708,14.39050054,11.29983902
04-Sep-04,3.424687752,3.811054584,3.257021064,3.309913872,6.04926468,5.903543472,2.303148336,7.272185328,4.884785064,4.948997856,3.39153564,4.358239896,4.31070936,3.472320192,3.53538144,5.331476208,5.19682896,6.915397872,4.003755936,6.215636736,3.30352236,3.538595784,7.126449816,4.614588984,5.023735992,3.757685784
05-Sep-04,6.114729168,5.712691776,8.929668192,6.098871936,5.509997952,5.764364016,4.61719644,8.161247496,6.590376384,6.534448392,8.060117472,5.341041336,4.821382632,7.430168856,8.832742464,4.929064392,5.2557342,8.978963616,8.243155728,8.204531904,6.199442616,8.527302504,5.904246936,5.604726072,8.66820072,4.728993768
06-Sep-04,1.620427608,2.153507184,0.438365616,3.219128976,3.495080352,3.228315,2.358110376,4.596511968,5.349881184,3.912428496,1.216887912,3.703428984,3.773425344,2.51773632,1.313274984,4.694055672,4.252882368,3.143763888,2.544756888,5.128174416,3.054820776,2.660358312,5.105019096,3.47734488,1.158326712,2.341486752
07-Sep-04,1.882020048,2.084602464,2.365462488,3.602056872,2.880845904,2.841202848,2.771261568,2.678311416,1.037137176,1.693790496,1.638197952,2.466659904,3.923234592,2.79992796,5.198985096,1.595552088,1.177432272,2.184016056,5.191934112,0.892925448,2.687554128,4.070891976,1.979174856,2.668386696,6.603797424,1.200207264
08-Sep-04,5.529827712,6.275886288,10.9037161,8.280474192,7.559102304,8.14472436,3.640662792,7.799282304,8.669347992,10.53807665,12.01781558,8.461599816,7.145494224,11.51039028,17.24273014,8.521438848,7.558496472,8.01777792,8.520554064,8.540383824,8.473493808,11.92405843,7.151339304,8.329389096,16.86189938,3.598404048
09-Sep-04,8.216681952,9.629354952,8.381373168,6.325493568,6.455825328,6.138541464,6.70882344,6.813433896,7.442183736,4.134186384,7.055477856,5.26481868,10.7484684,6.904962312,11.36430072,8.451462504,12.04600812,5.988986136,5.6975298,6.7187004,5.580886608,6.169167288,9.928973448,5.085019104,10.86393571,7.98192
10-Sep-04,4.8425424,4.123582728,4.998554352,5.437758216,5.101605168,5.990841504,4.608091584,9.329846616,12.09094906,4.972390296,5.022593016,5.1749736,3.688259472,5.194884888,4.896301392,4.771128408,4.079949624,9.292239912,5.588705064,7.289755584,6.067792656,5.40281796,8.886021864,5.27518416,3.713639256,3.784222128
11-Sep-04,0.058657896,0.06054984,0.4115802,0.048914136,0.045721872,0.1944546,1.40804412,0.093095568,0.140797488,0.080164848,0.481974672,0.097950048,0.112240152,0.346860504,0.246289032,0.113846376,0.225554064,0.069181056,0.067114872,0.109511688,0.182974632,0.084887904,0.15998916,0.082549416,0.331641192,1.467306744
12-Sep-04,21.71080399,10.70333434,6.929577816,8.263354536,5.964046248,7.374895344,9.17257476,15.03516055,12.56461286,6.672718752,5.613611688,7.331836224,7.551365376,3.428319096,3.143911248,5.605337616,9.29138232,5.824420464,4.941392544,10.75833535,5.896536816,2.311415784,35.39458752,6.233032464,11.71009183,7.883795496
13-Sep-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Sep-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-Sep-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-Sep-04,0.329744112,0.331391088,0.096574272,0.63943344,0.390684576,0.107759424,0.22474728,0.388611768,0.940007688,0.14937228,0.098037288,0.659123712,1.532353512,0.10174668,0.090980664,0.819684696,1.863096528,0.397323768,0.147472248,0.744391272,0.112097592,0.132169752,0.979949616,0.403300392,0.086921904,0.280356408
17-Sep-04,0.530178792,0.532899816,0.169833264,0.185650776,0.185822568,0.184108032,0.164746728,1.06143048,1.037631072,0.300979776,0.2723808,0.197768112,0.548983368,0.184567776,0.260224296,2.069907552,0.681521856,0.465358392,0.301117536,1.276382352,0.196897248,0.301754088,0.841321608,0.198405984,2.70109356,0.654464184
18-Sep-04,2.33876448,2.81909304,4.346500032,3.046971912,3.7536528,4.287608736,2.59515936,6.972709896,7.925372592,8.346575256,4.087292784,3.701252808,3.33706248,4.556020608,4.41402804,4.335455064,5.767698528,6.090017088,5.155784736,8.798501736,4.556360016,5.271416904,9.186858408,4.612301232,4.364395392,2.672151456
19-Sep-04,3.857269752,3.128253576,2.137233672,3.472264776,2.557549056,2.239065696,3.327858936,1.294368984,1.23146196,2.073005856,2.681060664,2.476935456,2.87116152,2.187117048,3.59101332,1.85627712,1.570787256,2.906256984,2.519641392,1.07471976,2.425420584,2.927782584,1.444500096,2.580850128,2.284040088,3.328999392
20-Sep-04,0.806619912,1.027311888,1.203459528,0.686086008,0.440713176,0.734125752,0.51889332,0.862343976,0.712350672,0.70141536,1.114053552,0.75115032,0.780969768,1.004556384,1.653344208,0.790749648,0.756149856,0.824413248,0.552394632,1.051107456,0.76032732,1.48088712,0.477275712,0.579992016,2.0436414,0.667418664
21-Sep-04,0.994165872,0.914332416,3.449876544,2.769904368,3.268191576,3.568695912,0.942445008,1.889629656,1.426902552,2.771707176,3.307783488,2.745403656,0.885617232,3.027305256,2.956355448,2.26985604,1.294973184,2.333037792,2.946640848,1.775023512,3.33724128,2.74228872,1.35081804,3.202834008,3.546192528,0.870585144
22-Sep-04,0.508445568,0.59931252,0.266323104,0.011913744,0.097323336,0.089363568,0.619657608,0,0.023405064,0,0.132608592,0,0.477752424,0,0,0,0.546595608,0,0,0.03473592,0,0.759531048,0.093435168,0,0.103219656,0.563317488
23-Sep-04,2.156239104,2.482079208,7.693563216,3.278152944,6.453056568,3.257430192,4.232708568,3.021222,2.883561384,7.325341704,9.49590612,3.238422984,2.625568992,10.82339573,10.80820298,3.282393696,2.372291208,5.607127896,7.3755498,0.509514072,7.162443648,9.611395608,3.244871376,7.030698528,9.25214124,2.24685948
24-Sep-04,8.433716304,9.46256232,7.672444584,7.699095,7.790372376,8.441437488,10.13534402,10.84341859,11.45135594,11.19604039,9.662792448,9.402750504,7.851013896,8.701101072,8.204668512,10.37939501,9.283200504,10.53530503,10.80991673,14.57852124,8.186348688,9.734809392,9.844026792,9.351744168,9.17595936,9.320325144
25-Sep-04,3.446204784,3.01192404,5.578895328,0.876239232,1.203925152,1.991013408,1.052230416,0.571163616,0.980549808,0.74279448,3.025349016,1.117595856,4.698567144,2.296176384,3.65178288,1.805019024,4.074764376,0.353480256,0.550818672,0.488173608,2.019192168,1.809274968,1.51239144,1.84925436,5.009078616,1.014330168
26-Sep-04,3.08816136,1.300218264,7.355852376,3.840382944,3.981901992,4.883484,1.47954252,5.915090208,4.869154584,5.930508624,7.655364264,3.530147544,1.352627808,9.532831896,15.5130229,3.6174624,1.996165392,6.759888408,7.205431224,5.514535536,5.3712684,10.55860447,2.701334064,4.683006408,12.22464324,1.424124072
27-Sep-04,3.739721424,4.23588288,5.144356008,4.08894216,4.861344696,5.050743696,2.7660606,5.236765992,5.270295384,4.942277664,6.191326608,4.752723096,4.249057536,6.962368728,11.74539398,4.878263352,4.355313072,4.818109272,4.059448608,4.647775056,4.502941488,18.23151254,4.804436448,4.292487504,7.613854416,2.797875888
28-Sep-04,8.462657688,9.330413112,7.658110152,8.291833152,8.245593312,7.945946208,7.235029944,11.60092092,12.18628836,9.287667984,8.513724096,8.576321832,10.25553346,10.58558393,12.59396983,10.33826638,10.60007858,9.797357808,9.351567504,11.57051611,8.915503968,11.11656619,12.94558954,8.960990664,14.45398522,7.936182984
29-Sep-04,1.503966816,0.136197504,3.713076,1.370778672,1.376908416,1.86308616,1.64236344,2.094343728,3.25150932,2.512238328,1.984134432,2.201290896,0.912280176,1.76773452,2.174536056,1.028382456,0.606219432,2.824770576,1.6827144,2.520292632,1.716028872,2.049747888,0.734514456,2.17422384,2.666928288,0.737108184
30-Sep-04,0.377730888,0.387169224,0.869557224,0.60538812,0.859506648,1.2257004,0.5705094,1.412613264,1.272668472,4.09276236,1.288720248,1.57596732,1.498855224,1.372722384,1.310847216,2.29950876,2.636803872,1.347663576,2.207035488,1.345500816,0.97191408,2.830482072,1.142408784,1.443186336,1.122603096,0.87126096
01-Oct-04,0.507505992,0.583441848,2.96318364,0.690836736,0.785660136,1.472782296,0.871302624,0.076098936,0.081823632,0.386749104,0.9344802,0.704349336,0.80726964,1.105713576,0.824508456,0.32709444,0.850376664,0.085121328,1.481595576,0.125348088,1.074948096,0.534730776,0.068795328,0.435359184,1.31315724,0.997281696
02-Oct-04,1.216299,1.50613404,2.789146176,1.718085936,2.23433196,3.425683728,1.098405096,2.102080632,1.824417288,4.16360628,3.253558512,1.726057464,1.411890864,3.615763296,3.251499288,2.30238408,1.312638576,2.846269008,4.203670272,2.030449032,3.726341136,4.093523376,1.219492536,3.690113424,2.386217784,1.168309176
03-Oct-04,2.723067648,1.222551864,1.709041536,1.682422944,2.313289584,1.322418456,1.550626512,2.053622592,1.668569856,0.160335696,1.291437864,1.34461776,1.10410104,1.035865728,1.4693166,1.14233736,1.314020184,3.632466672,0.333854712,1.71236748,0.960765936,0.937726104,1.554913032,0.703446456,2.034030144,1.31111508
04-Oct-04,2.729243328,3.292076832,1.256199528,3.23394228,3.35571348,1.183378896,1.789644072,3.220818408,3.43638612,4.049724696,0.884334768,3.266457432,4.0972488,0.800989872,1.212442344,5.149474392,5.028586512,2.248905312,1.459212456,3.07703412,1.322665488,0.924843648,3.093469968,3.0624894,15.55104302,1.98679608
05-Oct-04,4.579743144,2.513896104,6.960897456,3.613695144,5.447059392,7.08675456,16.22399282,3.880977264,3.434692032,4.73415864,6.77959944,3.715151664,4.010433552,8.13273024,5.161888728,4.503873456,14.03259802,4.41721524,6.288568488,4.527261984,5.759572512,8.831143848,8.280035736,6.926375616,4.506173376,6.292281384
06-Oct-04,8.923795224,7.805805456,5.918871408,6.87607812,6.797738304,5.379690888,11.01639677,8.120042328,9.511624584,6.829684488,4.778531664,7.012367952,8.428312536,4.754393928,3.770905128,8.313621288,9.57574224,8.6979432,6.024383064,8.722287648,6.395778168,5.557558536,11.38611888,6.24702,4.735842,9.5269668
07-Oct-04,4.639585368,5.330485944,5.653978584,5.411325216,5.708259336,5.726496216,3.899900784,8.656707288,6.843067656,6.736965168,5.402104488,5.434844616,4.874903448,5.221239216,3.812645328,5.34682488,4.877456544,7.547173272,6.635343792,8.860017288,6.015808584,5.187853584,6.05080176,5.922807816,4.046326512,5.251670472
08-Oct-04,2.95748484,2.561325072,2.769367032,3.5393976,3.843171,3.231651312,1.467685992,2.681698848,2.626542624,3.487087368,3.553766376,4.12594056,3.821269872,2.101075536,2.476519536,1.6447962,3.39609468,1.905911376,2.19074088,3.096321696,1.699925952,1.216115184,3.986625552,4.458543408,4.254836448,1.282534176
09-Oct-04,3.342024912,3.242228856,7.032899376,3.924648648,4.493018736,5.139565944,2.078911368,5.933436864,4.722123744,4.612700352,6.552970656,5.022980328,2.995065456,8.351309544,10.06552649,3.919308912,2.699258928,7.863814824,6.794460288,5.353132008,5.901970632,8.75612712,3.081300624,3.986747856,11.42949629,2.890070904
10-Oct-04,7.684826376,8.173190832,10.85701202,7.217854488,4.542573096,6.79048704,7.379822016,10.53566479,10.13518166,8.637398232,10.64005423,7.071346512,7.455968136,10.48703026,14.60088014,8.004019272,8.904217968,11.02674794,10.05045605,11.86198567,7.895149464,10.86455083,10.23685313,6.240988968,15.37328482,8.565325488
11-Oct-04,1.474738248,1.4321064,3.98522364,2.786074872,5.0454222,4.829295864,0.873460032,4.395853752,5.065044168,3.742922544,4.364123952,3.527623416,2.40315252,4.14938556,4.272586584,4.478501208,2.92447596,4.42741692,3.879773136,5.089120032,4.015514736,4.508894568,4.39260972,4.448757288,3.259972224,0.472110216
